city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Brajrajnagar,Odisha,Odisha,2017,4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,10,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,11,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2017,12,107.95659574468085,sparse,31.6,168.596,sparse,31.6,,insufficient,8.9,11.128804071246819,good,52.8,,insufficient,18.0,4.11739837398374,sparse,49.6,2.878861788617886,sparse,49.6,8.243063829787234,sparse,31.6,9.141627906976746,sparse,34.7,0.0,sparse,31.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,1,,insufficient,0.0,,insufficient,0.0,,insufficient,1.9,,insufficient,10.6,,insufficient,2.7,,insufficient,2.7,,insufficient,2.7,,insufficient,0.0,,insufficient,0.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,2,96.20996820349761,good,93.6,199.5200953895072,good,93.6,17.321907790143083,good,93.6,26.19685214626391,good,93.6,43.50524642289348,good,93.6,12.007074721780604,good,93.6,4.0962321144674085,good,93.6,10.087837837837839,good,93.6,14.155596184419712,good,93.6,6.640472972972972,sparse,44.0,0.9809740259740259,good,68.8,99.19254452926208,good,58.5,36.59809954751131,good,65.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,3,122.56231182795698,good,100.0,236.57612903225808,good,100.0,16.33141129032258,good,100.0,29.35283602150538,good,100.0,45.65873655913978,good,100.0,16.807862903225807,good,100.0,4.252043010752688,good,100.0,10.73807795698925,good,100.0,16.126881720430106,good,100.0,0.019852150537634408,good,100.0,0.7549596774193549,good,100.0,141.55287634408603,good,100.0,26.90975806451613,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,4,64.95686943620179,good,93.6,144.64692082111438,good,94.7,10.368345534407029,good,94.9,19.112869692532943,good,94.9,29.45944363103953,good,94.9,13.950175695461203,good,94.9,3.5414055636896045,good,94.9,9.378023426061494,good,94.9,20.055519765739383,good,94.9,0.03415812591508053,good,94.9,0.8933821376281114,good,94.9,167.31944363103955,good,94.9,29.802884333821382,good,94.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,5,54.051139053254445,good,90.9,114.98779883381926,good,92.2,5.041584302325582,good,92.5,16.39328488372093,good,92.5,21.31576811594203,good,92.7,12.802906976744188,good,92.5,3.1215362318840576,good,92.7,7.409738372093023,good,92.5,26.085639534883725,good,92.5,0.18479710144927536,good,92.7,0.9977325581395348,good,92.5,182.93267441860465,good,92.5,31.308822674418607,good,92.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,6,47.19947284345047,good,86.9,74.77256292906179,good,60.7,4.495261489698891,good,87.6,11.695610142630743,good,87.6,16.180079239302696,good,87.6,12.490950871632329,good,87.6,2.5472266244057056,good,87.6,8.408399366085579,good,87.6,14.118652931854202,good,87.6,2.1453090332805074,good,87.6,0.8167670364500792,good,87.6,208.51393026941363,good,87.6,29.349207606973057,good,87.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,7,31.844139784946236,good,100.0,53.629310810810814,good,99.5,5.483830645161291,good,100.0,9.375040322580647,good,100.0,14.852083333333335,good,100.0,12.567123655913976,good,100.0,1.4558870967741933,good,100.0,5.1779166666666665,good,100.0,7.668454301075268,good,100.0,0.9985483870967743,good,100.0,0.7785349462365592,good,100.0,215.33278225806455,good,100.0,26.977298387096774,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,8,36.285694050991495,good,94.9,59.27284495021337,good,94.5,7.342719546742209,good,94.9,8.01086402266289,good,94.9,15.348541076487251,good,94.9,12.568059490084984,good,94.9,0.07543909348441927,good,94.9,4.369022662889519,good,94.9,5.151558073654391,good,94.9,0.4074645892351275,good,94.9,0.6273937677053824,good,94.9,199.8076487252125,good,94.9,26.639150141643057,good,94.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,10,,insufficient,4.4,114.5571264367816,sparse,46.8,15.085358166189112,sparse,46.9,16.766475644699142,sparse,46.9,26.231314285714284,sparse,47.0,12.906371428571427,sparse,47.0,0.4431714285714286,sparse,47.0,12.271690544412607,sparse,46.9,8.672865329512893,sparse,46.9,0.4986,sparse,47.0,0.5893714285714287,sparse,47.0,132.5429142857143,sparse,47.0,24.021571428571427,sparse,47.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,11,88.18265671641791,sparse,46.5,134.37035608308605,sparse,46.8,21.209088235294114,sparse,47.2,23.019764705882352,sparse,47.2,33.927588235294124,sparse,47.2,13.403323529411765,sparse,47.2,0.6524117647058824,sparse,47.2,12.687823529411764,sparse,47.2,9.532823529411765,sparse,47.2,0.7630588235294116,sparse,47.2,0.5975588235294118,sparse,47.2,132.03688235294118,sparse,47.2,22.838529411764707,sparse,47.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2018,12,94.14001655629137,good,81.2,151.52814029363785,good,82.4,21.690709779179812,good,85.2,20.49058451816746,good,85.1,37.49844339622641,good,85.5,13.911782334384858,good,85.2,1.7290880503144654,good,85.5,51.98899053627761,good,85.2,6.846840442338071,good,85.1,19.475157232704404,good,85.5,0.5117823343848581,good,85.2,121.9802523659306,good,85.2,16.688138801261832,good,85.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2019,1,111.29180349932705,good,99.9,176.34763440860218,good,100.0,21.079824797843663,good,99.7,25.95867924528302,good,99.7,42.40317204301075,good,100.0,15.99644204851752,good,99.7,3.0798387096774187,good,100.0,50.06142857142857,good,99.7,7.728099730458221,good,99.7,3.958131720430107,good,100.0,0.5059408602150537,good,100.0,129.13379032258064,good,100.0,16.674959677419356,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2019,2,92.60512422360247,good,95.8,164.5117027863777,good,96.1,20.420412844036697,good,97.3,23.523715596330273,good,97.3,38.83067278287462,good,97.3,16.248379204892966,good,97.3,3.2372018348623857,good,97.3,43.70631498470948,good,97.3,9.383975535168195,good,97.3,0.0,good,97.3,0.5473394495412844,good,97.3,157.74715596330276,good,97.3,20.979525993883794,good,97.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
