city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Panchkula,Haryana,Haryana,2015,12,58.407354838709686,sparse,41.7,,insufficient,12.2,1.7922429906542057,good,57.5,23.113714953271028,good,57.5,24.455280373831776,good,57.5,13.650877742946712,sparse,42.9,0.7315654205607477,good,57.5,14.18126168224299,good,57.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.7000339366515836,good,59.4,181.71049773755658,good,59.4,51.703125,good,58.1,17.870927601809953,good,59.4,58.305022624434386,good,59.4,722.8604977375564,good,59.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,1,71.22387931034484,good,62.4,,insufficient,0.0,3.1487835420393555,good,75.1,21.84114490161002,good,75.1,24.542915921288014,good,75.1,6.462007434944239,good,72.3,0.7488129496402878,good,74.7,19.351842576028623,good,75.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.695840787119857,good,75.1,201.97731663685153,good,75.1,59.51213261648746,good,75.0,16.468602150537635,good,75.0,63.06999999999999,good,75.0,724.0564336917564,good,75.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,2,48.80263157894737,good,73.7,,insufficient,0.0,3.828370786516854,good,76.7,22.16685393258427,good,76.7,25.904438202247192,good,76.7,7.467714884696017,good,68.5,0.7906593406593406,good,78.4,33.46001821493625,good,78.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.7203085299455535,good,79.2,184.14274047186933,good,79.2,47.63887640449438,good,76.7,20.081666666666667,good,78.4,86.88320512820512,good,78.4,720.5788644688646,good,78.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,3,34.24496957403651,good,66.3,,insufficient,0.0,2.726471774193548,good,66.7,24.725665322580642,good,66.7,26.360020161290322,good,66.7,5.9990845070422525,good,57.3,0.7135353535353535,good,66.5,27.796189516129036,good,66.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.2718951612903226,good,66.7,185.19381048387098,good,66.7,55.153232323232324,good,66.5,24.63472727272727,good,66.5,148.98292929292927,good,66.5,725.7966262626263,good,66.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,4,41.81277533039648,good,63.1,,insufficient,0.0,3.427792494481236,good,62.9,22.46584988962472,good,62.9,26.40061946902655,good,62.8,8.374601366742596,good,61.0,0.8684,good,62.5,47.02604395604395,good,63.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.8645054945054944,good,63.2,188.54835164835166,good,63.2,31.94570484581498,good,63.1,30.704911894273124,good,63.1,174.106563876652,good,63.1,724.3979241071429,good,62.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,5,51.08356984478936,good,60.6,,insufficient,0.0,3.523018018018018,good,59.7,24.236839729119637,good,59.5,27.579616252821673,good,59.5,11.713092550790067,good,59.5,0.8308278867102395,good,61.7,45.171560439560444,good,61.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.8386739130434782,good,61.8,193.01625272331154,good,61.7,36.31784615384616,good,61.2,32.94527472527472,good,61.2,222.13290748898677,good,61.0,726.9713626373626,good,61.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,6,43.38931818181818,sparse,36.7,,insufficient,0.0,4.076117216117216,sparse,37.9,16.083223443223446,sparse,37.9,18.968168498168495,sparse,37.9,3.5920522388059704,sparse,37.2,1.0394814814814815,sparse,37.5,37.71930656934307,sparse,38.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.0454562043795619,sparse,38.1,181.60503649635035,sparse,38.1,57.68182481751825,sparse,38.1,32.98335766423357,sparse,38.1,211.06536496350367,sparse,38.1,729.1453649635037,sparse,38.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,7,40.050314769975785,good,55.5,,insufficient,0.0,4.43603406326034,good,55.2,19.3552427184466,good,55.4,23.756262135922334,good,55.4,2.8580697050938335,good,50.1,0.8157281553398059,good,55.4,26.275690072639225,good,55.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.7765169902912622,good,55.4,175.9695641646489,good,55.5,73.40661016949153,good,55.5,30.38811138014528,good,55.5,168.70216019417478,good,55.4,729.4013075060533,good,55.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,8,33.64273936170212,good,50.5,,insufficient,0.0,5.114465240641711,good,50.3,19.93561170212766,good,50.5,23.25822281167109,good,50.7,6.6499999999999995,sparse,44.1,0.92072,good,50.4,18.199522546419097,good,50.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.5030371352785146,good,50.7,161.60867374005306,good,50.7,73.50026666666666,good,50.4,29.96058510638298,good,50.5,171.71837765957446,good,50.5,729.3709333333333,good,50.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,9,57.20885057471264,good,72.5,,insufficient,0.0,3.1313851992409867,good,73.2,21.48735238095238,good,72.9,24.514667931688805,good,73.2,4.6847925311203324,good,66.9,1.062476007677543,good,72.4,27.683022813688215,good,73.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.6843927893738141,good,73.2,176.10100569259964,good,73.2,66.07973333333334,good,72.9,29.68577142857143,good,72.9,166.9084440227704,good,73.2,726.1935047619048,good,72.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,10,61.84134375,good,86.0,,insufficient,0.0,3.7230626057529608,good,79.4,21.302647554806068,good,79.7,22.92298482293423,good,79.7,8.790017331022531,good,77.6,0.7347088186356073,good,80.8,37.36612403100776,good,86.7,,insufficient,0.3,,insufficient,0.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,-0.27040310077519375,good,86.7,143.4946046511628,good,86.7,41.08149300155521,good,86.4,26.747947122861586,good,86.4,115.86749611197511,good,86.4,709.9405443234837,good,86.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,11,68.37457960644007,good,77.6,,insufficient,0.0,4.1228141592920355,good,78.5,21.407345132743366,good,78.5,24.022584070796462,good,78.5,7.854676258992807,good,77.2,0.500074211502783,good,74.9,36.02072566371681,good,78.5,,insufficient,0.7,,insufficient,1.9,,insufficient,0.7,,insufficient,1.9,,insufficient,0.0,0.5693893805309734,good,78.5,162.11663716814158,good,78.5,58.395747330960845,good,78.1,22.55403914590747,good,78.1,89.34633451957295,good,78.1,733.7359964412811,good,78.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2016,12,83.99129432624113,good,75.8,,insufficient,0.0,4.149271186440678,good,79.3,19.19006779661017,good,79.3,22.036576271186437,good,79.3,5.5970719178082184,good,78.5,0.4940137221269297,good,78.4,23.882412060301508,good,53.5,,insufficient,1.7,,insufficient,1.3,,insufficient,1.3,,insufficient,0.9,,insufficient,0.8,0.8251016949152542,good,79.3,163.52842372881355,good,79.3,72.97613945578232,good,79.0,19.176139455782312,good,79.0,74.05209183673469,good,79.0,734.6503741496599,good,79.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,1,55.598642745709824,good,86.2,,insufficient,0.0,3.651402714932127,good,89.1,19.62369532428356,good,89.1,21.12003016591252,good,89.1,3.426112804878049,good,88.2,0.4544108761329305,good,89.0,22.93201238390093,good,86.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.3058446455505279,good,89.1,181.4315535444947,good,89.1,79.11577039274924,good,89.0,15.85294561933535,good,89.0,84.42282477341391,good,89.0,735.0888519637463,good,89.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,2,52.711331114808644,good,89.4,,insufficient,0.0,3.696173044925124,good,89.4,21.20886855241265,good,89.4,21.213011647254575,good,89.4,5.3864418212478915,good,88.2,0.5383028286189684,good,89.4,45.14642262895175,good,89.4,,insufficient,0.0,,insufficient,0.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,-0.042171381031613976,good,89.4,188.59710482529118,good,89.4,65.05508333333334,good,89.3,19.53815,good,89.3,112.26443333333334,good,89.3,735.1371166666667,good,89.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,3,40.16740121580548,good,88.4,,insufficient,0.0,4.45521021021021,good,89.5,23.2191904047976,good,89.7,23.00079460269865,good,89.7,7.5034638554216855,good,89.2,0.5258258258258258,good,89.5,41.596163141993955,good,89.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,-0.46685628742514973,good,89.8,191.76375748502994,good,89.8,51.60401206636501,good,89.1,23.65788838612368,good,89.1,155.48864253393666,good,89.1,735.2071945701357,good,89.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,4,44.18521912350597,sparse,34.9,,insufficient,0.0,5.173520000000001,sparse,34.7,23.66701195219123,sparse,34.9,24.36302788844622,sparse,34.9,6.715060240963855,sparse,34.6,0.45921487603305783,sparse,33.6,29.886772908366535,sparse,34.9,,insufficient,0.0,,insufficient,0.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.6406175298804782,sparse,34.9,197.6614342629482,sparse,34.9,38.14072,sparse,34.7,27.76572,sparse,34.7,175.50404,sparse,34.7,734.8713200000001,sparse,34.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,9,,insufficient,8.2,,insufficient,0.0,,insufficient,8.2,,insufficient,8.2,,insufficient,0.0,,insufficient,6.9,,insufficient,8.2,,insufficient,6.9,,insufficient,8.2,,insufficient,8.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,6.9,,insufficient,6.9,,insufficient,0.0,,insufficient,8.2,,insufficient,6.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,10,64.47106569343066,good,92.1,,insufficient,0.0,4.183956204379562,good,92.1,23.715226277372263,good,92.1,18.12715821812596,good,87.5,6.885290611028315,good,90.2,0.8059124087591241,good,92.1,33.91069124423963,good,87.5,0.014175182481751824,good,92.1,0.01172262773722628,good,92.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.18304147465437787,good,87.5,127.88560583941606,good,92.1,,insufficient,0.0,26.629883211678834,good,92.1,120.53740399385562,good,87.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,11,93.58380543633763,good,97.1,,insufficient,0.0,4.132150997150997,good,97.5,24.85289173789174,good,97.5,18.701011396011396,good,97.5,8.52125356125356,good,97.5,0.6624108416547789,good,97.4,42.1925641025641,good,97.5,0.0,good,97.5,0.0,good,97.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.23569088319088316,good,97.5,151.30431623931625,good,97.5,,insufficient,0.0,21.117863247863248,good,97.5,84.83141025641027,good,97.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2017,12,87.87498154981549,good,72.8,,insufficient,0.0,4.508665447897624,good,73.5,25.007294332723948,good,73.5,18.839195612431443,good,73.5,8.185064220183486,good,73.3,0.7730458715596331,good,73.3,47.318321033210324,good,72.8,0.0,good,72.8,0.0,good,72.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.24466240875912407,good,73.7,161.6868623853211,good,73.3,,insufficient,0.0,18.375834862385318,good,73.3,78.24100364963503,good,73.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2018,1,93.12476691729323,good,89.4,,insufficient,0.0,7.543458646616541,good,89.4,24.244962630792227,good,89.9,20.86122571001495,good,89.9,6.681261261261262,good,89.5,0.6572904191616765,good,89.8,40.95828267477204,good,88.4,0.04360902255639098,good,89.4,0.40493233082706764,good,89.4,,insufficient,1.5,,insufficient,12.1,,insufficient,1.5,0.16832585949177878,good,89.9,171.00013533834587,good,89.4,70.88781437125748,good,89.8,16.318343373493974,good,89.2,83.33369760479043,good,89.8,735.0630120481927,good,89.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2018,2,60.01669642857143,good,100.0,,insufficient,0.0,6.82251488095238,good,100.0,25.113452380952385,good,100.0,20.533392857142854,good,100.0,4.970119225037259,good,99.9,0.770603318250377,good,98.7,40.41645833333333,good,100.0,0.0,good,99.1,0.13217261904761904,good,100.0,,insufficient,0.0,,insufficient,5.5,,insufficient,0.0,0.4622098214285715,good,100.0,180.7077232142857,good,100.0,62.36699404761905,good,100.0,19.99483630952381,good,100.0,108.59333333333333,good,100.0,735.072306547619,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2018,3,45.09034111310592,good,74.9,,insufficient,0.0,7.463500000000001,good,91.4,26.651514705882352,good,91.4,23.16080882352941,good,91.4,4.493692762186115,good,91.0,0.7762027231467474,good,88.8,36.47979411764705,good,91.4,0.007029411764705881,good,91.4,0.01680882352941177,good,91.4,,insufficient,0.0,,insufficient,1.2,,insufficient,0.0,0.5911470588235295,good,91.4,175.7078792341679,good,91.3,49.35723529411764,good,91.4,25.098705882352945,good,91.4,165.90335294117648,good,91.4,735.390338235294,good,91.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Panchkula,Haryana,Haryana,2018,4,43.36074652777778,good,80.0,,insufficient,0.0,7.483769633507853,good,79.6,23.884432809773124,good,79.6,20.070471204188483,good,79.6,7.11280487804878,good,79.7,1.0137456445993032,good,79.7,48.72890625,good,80.0,0.02815972222222222,good,80.0,0.05727430555555556,good,80.0,,insufficient,3.6,,insufficient,6.1,,insufficient,4.6,0.47095486111111107,good,80.0,170.7154861111111,good,80.0,43.42310763888889,good,80.0,29.353315972222227,good,80.0,179.68328125000002,good,80.0,735.3210416666666,good,80.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
