city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Rupnagar,Punjab,Punjab,2020,9,,insufficient,18.3,73.68744827586207,sparse,40.3,,insufficient,19.3,,insufficient,19.4,,insufficient,21.8,6.876872852233677,sparse,40.4,0.4523972602739727,sparse,40.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,21.5,,insufficient,21.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2020,10,64.1267675378267,good,97.7,165.9698474341193,good,96.9,4.811073369565217,good,98.9,19.936766304347827,good,98.9,24.703355978260866,good,98.9,5.16978021978022,good,97.8,0.4613839891451832,good,99.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2020,11,94.58590043923866,good,94.9,186.74183706070286,good,86.9,6.505319444444444,good,100.0,19.162625,good,100.0,25.574263888888886,good,100.0,12.453137254901963,good,99.2,0.5470055710306406,good,99.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2020,12,56.99881064162754,good,85.9,122.79210110584518,good,85.1,7.285376344086022,good,87.5,18.196529051987767,good,87.9,25.240611620795107,good,87.9,12.625092024539876,good,87.6,0.5898771121351767,good,87.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,1,39.49067873303168,good,59.4,305.6166081871345,sparse,46.0,8.609119769119769,good,93.1,16.150605187319886,good,93.3,23.410561959654178,good,93.3,13.438958031837915,good,92.9,0.5485737439222043,good,82.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,2,,insufficient,1.6,81.7306914893617,good,83.9,7.634940476190475,good,100.0,14.801126543209879,good,96.4,22.424389880952383,good,100.0,14.776342592592592,good,96.4,0.5617313432835821,good,99.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,3,,insufficient,1.6,103.9640369799692,good,87.2,8.410154320987655,good,87.1,13.728024691358025,good,87.1,22.053657407407407,good,87.1,14.774246153846152,good,87.4,0.5794761171032358,good,87.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,4,,insufficient,0.8,94.06838801711841,good,97.4,8.179181286549708,good,95.0,9.824099560761347,good,94.9,17.91843795620438,good,95.1,12.165966386554622,good,99.2,0.8828932584269661,good,98.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,5,,insufficient,0.3,100.93443994601891,good,99.6,12.310182841068919,good,95.6,3.1463509316770186,good,86.6,14.145449438202247,good,95.7,9.465355113636363,good,94.6,0.5958760107816712,good,99.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,6,,insufficient,0.1,97.6274861111111,good,100.0,18.205269886363638,good,97.8,0.4975177304964539,sparse,39.2,15.645056818181816,good,97.8,10.206661891117479,good,96.9,0.5810863509749304,good,99.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,7,,insufficient,0.0,69.71190860215054,good,100.0,11.588673050615595,good,98.3,3.349102209944751,good,97.3,14.661571038251367,good,98.4,9.098410326086958,good,98.9,0.560242261103634,good,99.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,8,,insufficient,0.0,84.75056451612903,good,100.0,10.278198924731182,good,100.0,4.398252688172043,good,100.0,14.641962365591397,good,100.0,9.346725304465494,good,99.3,0.5746370967741935,good,100.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,9,,insufficient,0.0,90.32865921787709,good,99.4,10.668541666666668,good,100.0,4.0010972222222225,good,100.0,14.650652777777779,good,100.0,9.069497206703911,good,99.4,0.5637830319888735,good,99.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,10,,insufficient,0.1,104.18939944134078,good,96.2,8.044783821478383,good,96.4,6.549037656903765,good,96.4,14.584435146443516,good,96.4,9.461230769230768,good,96.1,0.5709497206703911,good,96.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,11,103.23543568464731,sparse,33.5,217.19527855153203,good,99.7,8.13375521557719,good,99.9,6.556926286509039,good,99.9,14.671877607788593,good,99.9,9.524895688456189,good,99.9,0.5672546230440968,good,97.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2021,12,87.1874964838256,good,95.6,227.79552259887006,good,95.2,19.97222833562586,good,97.7,9.28848901098901,good,97.8,29.08997252747253,good,97.8,9.68723943661972,good,95.4,0.8392455418381344,good,98.0,2.539864130434782,sparse,49.5,172.44675749318802,sparse,49.3,81.23585915492957,sparse,47.7,36.794293478260876,sparse,49.5,0.0,sparse,47.0,976.8720980926432,sparse,49.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,1,46.98957020057307,good,93.8,105.24317142857143,good,94.1,11.963876177658143,good,99.9,7.53036339165545,good,99.9,19.463728129205922,good,99.9,11.493766937669376,good,99.2,0.9661827956989246,good,100.0,2.3675672043010754,good,100.0,174.23497311827956,good,100.0,90.93319892473117,good,100.0,35.649596774193554,good,100.0,0.039166666666666676,good,100.0,972.5908870967742,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,2,59.208030769230774,good,96.7,124.08155384615384,good,96.7,11.055105421686747,good,98.8,9.408885496183206,good,97.5,20.152780269058294,good,99.6,11.711759398496241,good,99.0,1.0029041916167665,good,99.4,2.545690690690691,good,99.1,161.90932432432436,good,99.1,78.72703592814372,good,99.4,56.14826865671641,good,99.7,0.009940209267563527,good,99.6,968.0460329341317,good,99.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,3,61.86652916073969,good,94.5,192.62771306818183,good,94.6,9.099609164420485,good,99.7,10.249083557951483,good,99.7,19.346388140161725,good,99.7,9.80475741239892,good,99.7,0.9523553162853299,good,99.9,2.5416532258064515,good,100.0,168.71345430107527,good,100.0,73.19944892473119,good,100.0,65.95944892473119,good,100.0,0.0,good,100.0,962.4633198924731,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,4,35.71625538020086,good,96.8,132.82249279538905,good,96.4,11.506463932107495,good,98.2,13.752937853107344,good,98.3,24.81361111111111,good,100.0,8.03114161849711,good,96.1,0.9277118644067796,good,98.3,2.486506364922206,good,98.2,179.25437057991513,good,98.2,45.95608757062148,good,98.3,68.33472222222223,good,100.0,0.0,good,100.0,955.638884180791,good,98.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,5,30.374662998624487,good,97.7,101.10275103163688,good,97.7,4.927479674796747,good,99.2,10.939945799457995,good,99.2,15.77233153638814,good,99.7,7.770368852459016,good,98.4,0.884912043301759,good,99.3,2.516608108108108,good,99.5,152.81102702702702,good,99.5,50.96170270270271,good,99.5,88.32010752688173,good,100.0,0.004999999999999999,good,100.0,948.5426081081082,good,99.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,6,34.16678939617084,good,94.3,101.63448529411764,good,94.4,5.161122019635344,good,99.0,9.760490883590464,good,99.0,14.68575,good,100.0,6.935035063113605,good,99.0,0.8203506311360448,good,99.0,2.512092696629214,good,98.9,166.92018258426967,good,98.9,56.723828892005606,good,99.0,92.56850000000001,good,100.0,0.056430555555555546,good,100.0,945.9747471910113,good,98.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,7,17.851762114537447,good,91.5,70.56096916299559,good,91.5,2.0899684044233804,good,85.1,2.830733137829912,good,91.7,4.795275707898658,good,90.2,8.969442896935933,good,96.5,0.6154798331015299,good,96.6,2.3944937586685158,good,96.9,144.3951872399445,good,96.9,93.08513176144243,good,96.9,97.39882833787466,good,98.7,0.06925068119891008,good,98.7,949.2810957004161,good,96.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,8,35.02476744186047,good,92.5,78.76917030567685,good,92.3,5.079768392370572,good,98.7,3.5640922190201723,good,93.3,8.32557354925776,good,99.6,8.333082191780822,good,98.1,0.6250476190476191,good,98.8,2.376227951153324,good,99.1,162.4657801899593,good,99.1,92.36746268656718,good,99.1,116.01504032258065,good,100.0,0.05404569892473119,good,100.0,949.8661872455903,good,99.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,9,33.12902173913043,good,89.4,88.62534883720932,good,89.6,6.242035928143713,good,92.8,7.362117117117117,good,92.5,13.553976083707026,good,92.9,6.125744360902256,good,92.4,0.8307473841554559,good,92.9,2.327955223880597,good,93.1,159.79129850746267,good,93.1,92.26732835820896,good,93.1,88.25311940298506,good,93.1,0.04585074626865671,good,93.1,955.1082089552239,good,93.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,10,60.534365325077395,good,86.8,122.26520249221183,good,86.3,8.290179558011049,good,97.3,9.58758620689655,good,97.4,17.82323691460055,good,97.6,6.264206896551723,good,97.4,1.0909793103448275,good,97.4,2.346896551724138,good,97.4,162.02678620689656,good,97.4,84.85238620689654,good,97.4,60.37623966942149,good,97.6,0.01504132231404959,good,97.6,964.6812689655173,good,97.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,11,66.33546897546897,good,96.2,159.1738291605302,good,94.3,17.81831896551724,good,96.7,12.204068767908307,good,96.9,29.329437412095643,good,98.8,5.629841498559078,good,96.4,1.2487392550143266,good,96.9,2.47932664756447,good,96.9,166.79954154727793,good,96.9,82.16034383954154,good,96.9,33.43645569620253,good,98.8,0.0,good,98.8,969.6481518624643,good,96.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2022,12,61.79711621233859,good,93.7,149.0732122093023,good,92.5,61.48864091559371,good,94.0,14.818039492242596,good,95.3,70.01733146067416,good,95.7,6.815271659324524,good,91.5,1.3225070821529745,good,94.9,2.4533614627285516,good,95.6,178.47537271448664,good,95.6,87.76852320675107,good,95.6,27.456703601108032,good,97.0,0.0,good,97.0,971.2655274261604,good,95.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2023,1,65.20001371742111,good,98.0,216.83122052704576,good,96.9,133.34289330922243,good,74.3,29.683294701986753,good,81.2,135.37588926174496,good,80.1,7.430082987551867,good,97.2,0.9999180327868853,good,98.4,2.414076607387141,good,98.3,177.0221340629275,good,98.3,91.97270491803279,good,98.4,32.30849184782608,good,98.9,0.00657608695652174,good,98.9,974.745218579235,good,98.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2023,2,50.91953632148376,good,96.3,171.351346749226,good,96.1,140.7325740740741,good,80.4,20.781560062402495,good,95.4,148.51293906810034,good,83.0,5.766924265842349,good,96.3,1.3868970814132102,good,96.9,2.5248540706605223,good,96.9,181.68648773006134,good,97.0,73.35196319018404,good,97.0,61.91482654600301,good,98.7,0.0,good,98.7,968.7506134969326,good,97.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Rupnagar,Punjab,Punjab,2023,3,32.005056818181814,good,94.6,97.47063920454546,good,94.6,42.6335775862069,good,93.5,15.180944,good,84.0,53.77017094017094,good,94.4,6.856985714285715,good,94.1,1.2839801699716713,good,94.9,2.5201838755304102,good,95.0,179.44817538896746,good,95.0,73.96626591230552,good,95.0,100.73169943820226,good,95.7,0.007078651685393259,good,95.7,966.9274398868457,good,95.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
