city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Solapur,Maharashtra,Maharashtra,2015,12,50.44805442176871,good,98.8,125.63662180349932,good,99.9,8.869152086137282,good,99.9,39.118358008075376,good,99.9,48.00390309555855,good,99.9,17.60079407806191,good,99.9,2.174104979811575,good,99.9,48.81177658142665,good,99.9,0.36124495289367425,good,99.9,172.0265679676985,good,99.9,41.48691790040377,good,99.9,27.80064602960969,good,99.9,267.58051987767584,sparse,44.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,1,60.281717877094984,good,96.2,155.81763736263736,good,97.8,11.97309065934066,good,97.8,39.83734159779614,good,97.6,51.71464187327824,good,97.6,16.285268225584595,good,97.7,2.0877887323943662,good,95.4,46.90960110041265,good,97.7,0.3502403846153846,good,97.8,168.3194230769231,good,97.8,33.64085164835165,good,97.8,26.707142857142856,good,97.8,265.6668277945619,sparse,44.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,2,50.41843517138599,good,96.4,135.60225899280576,good,99.9,9.450532374100721,good,99.9,44.391410071942445,good,99.9,53.83366906474819,good,99.9,11.963467625899282,good,99.9,1.4478129496402878,good,99.9,74.84113832853026,good,99.7,0.4168992805755396,good,99.9,122.02103597122301,good,99.9,30.46113669064748,good,99.9,30.456071942446044,good,99.9,296.40481132075473,sparse,45.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,3,45.45368495077356,good,95.6,120.79111716621253,good,98.7,14.631159618008187,good,98.5,42.40509536784741,good,98.7,57.010804911323326,good,98.5,12.1258446866485,good,98.7,1.7403765690376567,good,96.4,78.5067029972752,good,98.7,0.5247411444141689,good,98.7,136.9208855585831,good,98.7,27.655558583106266,good,98.7,33.34137602179837,good,98.7,381.37453216374274,sparse,46.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,4,38.5663619047619,good,72.9,105.50876190476191,good,72.9,9.634386973180078,good,72.5,42.87184761904762,good,72.9,52.316340996168584,good,72.5,11.331809523809524,good,72.9,2.3848761904761906,good,72.9,72.81200000000001,good,72.9,0.6232761904761905,good,72.9,112.16982857142858,good,72.9,24.498323809523807,good,72.9,36.52904761904762,good,72.9,384.6281720430108,sparse,38.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,5,25.46703976435935,good,91.3,75.77222873900294,good,91.7,5.64497803806735,good,91.8,38.23723279648609,good,91.8,43.95505124450952,good,91.8,12.771581259150805,good,91.8,2.40597364568082,good,91.8,49.61989736070382,good,91.7,0.7772108345534408,good,91.8,65.36449487554906,good,91.8,38.60994143484627,good,91.8,34.985446559297216,good,91.8,393.36802197802194,sparse,48.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,6,16.96139465875371,good,93.6,48.57105702364395,good,99.9,3.703986111111111,good,100.0,35.6085,good,100.0,39.31281944444444,good,100.0,14.151458333333332,good,100.0,2.5985694444444443,good,100.0,39.71745833333333,good,100.0,0.5660795454545454,good,97.8,138.9375994318182,good,97.8,66.68085227272728,good,97.8,29.85453125,good,97.8,278.66663956639565,good,51.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,7,12.675214285714285,good,94.1,36.18768240343348,good,94.0,3.532029569892473,good,100.0,33.258615591397856,good,100.0,36.79104838709677,good,100.0,14.095720053835802,good,99.9,3.26614247311828,good,100.0,38.05732526881721,good,100.0,0.503991935483871,good,100.0,170.29145161290324,good,100.0,75.8924193548387,good,100.0,27.91325268817204,good,100.0,227.9549090909091,good,51.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,8,12.080027173913043,good,98.9,37.72948855989233,good,99.9,2.8886541049798113,good,99.9,31.707187079407806,good,99.9,34.74734375,sparse,34.4,13.979744279946166,good,99.9,3.4174427994616425,good,99.9,39.24967698519516,good,99.9,0.4890780619111709,good,99.9,164.2328129205922,good,99.9,73.07123822341858,good,99.9,28.120982503364736,good,99.9,288.1107124681934,good,52.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,9,16.124016736401675,good,99.6,39.918929068150206,good,99.9,2.6716944444444444,good,100.0,31.71829166666667,good,100.0,,insufficient,0.0,14.311611111111112,good,100.0,3.619541666666667,good,100.0,40.587069444444445,good,100.0,0.5033472222222222,good,100.0,175.00134722222222,good,100.0,79.32234722222222,good,100.0,27.163847222222223,good,100.0,251.50264204545454,sparse,48.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,10,40.1917385444744,good,99.7,97.21118279569892,good,100.0,4.494825268817204,good,100.0,33.49610215053763,good,100.0,,insufficient,0.0,14.031559139784946,good,100.0,3.771411290322581,good,100.0,41.76010752688172,good,100.0,0.36865591397849456,good,100.0,138.19963709677418,good,100.0,59.63899193548387,good,100.0,27.900591397849464,good,100.0,326.9624233983287,sparse,48.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,11,75.06938547486034,good,99.4,162.205317348378,good,98.5,6.4662116991643455,good,99.7,38.63977715877437,good,99.7,,insufficient,0.0,12.421114206128134,good,99.7,3.0374233983286905,good,99.7,31.441938633193868,good,99.6,0.5921657381615598,good,99.7,175.61032033426184,good,99.7,40.129623955431754,good,99.7,26.732827298050143,good,99.7,337.83108695652174,sparse,44.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2016,12,63.555,good,100.0,150.43101078167115,good,99.7,7.4164919354838705,good,100.0,39.72494623655914,good,100.0,,insufficient,0.0,12.686478494623659,good,100.0,2.1901615074024225,good,99.9,27.000887096774193,good,100.0,1.8125201612903228,good,100.0,113.00794836956523,good,98.9,42.93186827956989,good,100.0,25.751411290322583,good,100.0,289.17167182662536,sparse,43.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,1,66.54685483870968,good,100.0,175.11061827956988,good,100.0,5.842557200538359,good,99.9,38.81306864064603,good,99.9,,insufficient,0.0,17.10643817204301,good,100.0,2.6233196721311476,good,98.4,34.014663978494625,good,100.0,0.9495564516129033,good,100.0,114.5177792732167,good,99.9,38.64327956989247,good,100.0,25.969986559139787,good,100.0,316.0487240356083,sparse,45.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,2,55.0553869047619,good,100.0,159.92333333333335,good,100.0,4.14407738095238,good,100.0,35.25181547619048,good,100.0,,insufficient,0.0,19.503169642857145,good,100.0,2.0650746268656714,good,99.7,36.97339285714286,good,100.0,0.6361681547619048,good,100.0,88.80258594917788,good,99.6,29.162842261904764,good,100.0,29.367991071428573,good,100.0,386.7992459016394,sparse,45.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,3,45.604254742547425,good,99.2,129.37895161290322,good,100.0,5.3987096774193555,good,100.0,37.177069892473114,good,100.0,,insufficient,0.0,17.58287634408602,good,100.0,2.1963709677419354,good,100.0,36.64414535666218,good,99.9,0.7463037634408602,good,100.0,45.65422043010752,good,100.0,26.98869623655914,good,100.0,31.719368279569892,good,100.0,438.8164623955431,sparse,48.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,4,38.29034818941504,good,99.7,118.44066761363638,good,97.8,24.69631136044881,good,99.0,35.431476323119774,good,99.7,,insufficient,0.0,12.261476323119776,good,99.7,1.4393557422969185,good,99.2,44.84641666666667,good,100.0,0.6814930555555555,good,100.0,43.605181058495816,good,99.7,21.096125,good,100.0,34.999611111111115,good,100.0,423.8738701298701,good,53.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,5,27.903428184281843,good,99.2,80.83765814266486,good,99.9,15.488532974427994,good,99.9,40.282759084791394,good,99.9,,insufficient,0.0,12.537846567967698,good,99.9,1.8904736129905277,good,99.3,33.518923283983845,good,99.9,0.6528667563930014,good,99.9,148.61527590847913,good,99.9,35.61714285714285,good,99.7,35.254185733512784,good,99.9,408.6424552429667,good,52.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,6,13.802673267326735,good,98.2,39.823458333333335,good,100.0,9.641666666666667,good,100.0,26.71769444444444,good,100.0,34.390959302325584,sparse,47.8,13.981958333333333,good,100.0,1.2734166666666664,good,100.0,19.383069444444445,good,100.0,0.7556944444444447,good,100.0,328.0171030640669,good,99.7,70.08673611111112,good,100.0,28.930305555555556,good,100.0,221.0467282809612,good,75.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,7,13.690820995962316,good,99.9,51.34854838709678,good,100.0,8.945241935483871,good,100.0,26.530470430107524,good,100.0,34.00346774193549,good,100.0,16.280564516129033,good,100.0,0.9221639784946237,good,100.0,24.716330645161293,good,100.0,0.8045967741935484,good,100.0,246.91956989247313,good,100.0,64.30102150537634,good,100.0,27.336680107526877,good,100.0,145.05348118279568,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,8,13.510652173913044,good,98.9,42.70795698924731,good,100.0,8.146666666666667,good,100.0,26.605698924731183,good,100.0,33.77712365591398,good,100.0,21.14698924731183,good,100.0,1.2136290322580645,good,100.0,52.02606182795699,good,100.0,0.7128494623655914,good,100.0,222.8355510752688,good,100.0,72.19689516129031,good,100.0,26.947674731182794,good,100.0,140.2466935483871,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,9,21.120337078651684,good,98.9,51.6486750348675,good,99.6,8.245646731571627,good,99.9,34.15575799721836,good,99.9,41.21260083449235,good,99.9,22.060807799442898,good,99.7,1.657232267037552,good,99.9,49.482002781641164,good,99.9,0.8600834492350486,good,99.9,226.1036541143654,good,99.6,74.4687621696801,good,99.9,26.83489568845619,good,99.9,146.15691237830322,good,99.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,10,41.934530612244906,good,98.8,89.32032476319351,good,99.3,8.243599458728012,good,99.3,53.225317997293644,good,99.3,60.22342354533153,good,99.3,25.112435723951286,good,99.3,1.6574424898511504,good,99.3,60.67876860622463,good,99.3,0.6423951285520975,good,99.3,227.00362652232747,good,99.3,53.01783491204329,good,99.3,27.030595399188094,good,99.3,142.32074525745256,good,99.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,11,55.49945010183299,good,68.2,120.1078818737271,good,68.2,13.737418032786886,good,67.8,55.43503054989817,good,68.2,74.05609042553192,good,52.2,25.943767820773928,good,68.2,1.821547861507128,good,68.2,67.15313645621181,good,68.2,0.6604421052631578,good,66.0,231.70600000000002,good,66.0,45.73943157894737,good,66.0,26.44164210526316,good,66.0,159.45374407582938,good,58.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2017,12,64.22376498800959,good,56.0,156.49132911392405,good,63.7,28.73738317757009,good,57.5,73.87441588785046,good,57.5,107.96951781970651,good,64.1,16.990215311004786,good,56.2,1.3659414225941424,good,64.2,80.25162679425836,good,56.2,0.0550625,good,64.5,250.97327766179544,good,64.4,,insufficient,5.8,,insufficient,6.0,12.539626556016596,good,64.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2018,1,,insufficient,0.0,168.11018895348838,good,92.5,,insufficient,0.4,,insufficient,0.8,117.34236173393123,good,89.9,,insufficient,0.0,0.0,good,93.3,,insufficient,0.0,0.03648414985590778,good,93.3,241.81303206997083,good,92.2,,insufficient,2.2,,insufficient,1.9,1.5363271162123384,good,93.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2018,2,,insufficient,0.0,140.45342657342658,good,85.1,,insufficient,0.0,,insufficient,0.0,109.49097731239091,good,85.3,,insufficient,0.0,0.0,good,85.3,,insufficient,0.0,0.03613636363636364,good,85.1,243.70224199288256,good,83.6,,insufficient,2.7,,insufficient,2.4,3.0237587412587406,good,85.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
