city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,4,32.96314696485623,good,86.9,95.28846399999999,good,86.8,12.696939102564103,good,86.7,37.36352564102564,good,86.7,30.131728000000003,good,86.8,13.493250414593698,good,83.8,0.4162998405103668,good,87.1,27.07862179487179,good,86.7,11.926859903381642,good,86.2,2.30150641025641,good,86.7,6.3358974358974365,good,86.7,1.5525,good,86.7,1.1631499202551834,good,87.1,223.8354226475279,good,87.1,74.55503987240829,good,87.1,29.289505582137163,good,87.1,149.93757575757576,good,87.1,0.003179650238473768,good,87.4,748.0756299840511,good,87.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,5,23.835864661654135,good,89.4,74.30273775216139,good,93.3,12.478414285714285,good,94.1,31.346480686695276,good,94.0,26.796757142857146,good,94.1,12.516328358208954,good,90.1,0.4634714285714285,good,94.1,22.37496328928047,good,91.5,14.08989247311828,good,87.5,2.429554597701149,good,93.5,8.84096264367816,good,93.5,1.583735632183908,good,93.5,1.10325,good,94.1,207.54221428571427,good,94.1,72.1528,good,94.1,30.72573571428571,good,94.1,162.8947142857143,good,94.1,0.022199999999999998,good,94.1,745.2045,good,94.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,6,31.663833097595475,good,98.2,94.23189928057553,good,96.5,11.379590395480227,good,98.3,37.09608757062147,good,98.3,29.031963276836155,good,98.3,9.88924198250729,good,95.3,0.6377966101694915,good,98.3,18.100932203389828,good,98.3,11.557320169252467,good,98.5,3.0297312588401697,good,98.2,9.751244695898162,good,98.2,1.6764214992927864,good,98.2,1.1972073342736247,good,98.5,219.01988716502117,good,98.5,73.36169252468265,good,98.5,29.8752538787024,good,98.5,127.42970380818053,good,98.5,0.027954866008462628,good,98.5,743.9819322990127,good,98.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,7,25.40466947960619,good,95.6,77.88490514905149,good,99.2,16.102135135135136,good,99.5,37.87598648648648,good,99.5,33.257756756756756,good,99.5,10.034597222222223,good,96.8,0.7457972972972973,good,99.5,18.678430555555554,good,96.8,8.501270270270272,good,99.5,4.131578231292517,good,98.8,14.265047619047618,good,98.8,2.459727891156463,good,98.8,0.9899324324324323,good,99.5,218.38375675675678,good,99.5,77.58501351351352,good,99.5,29.441263513513512,good,99.5,117.15255405405405,good,99.5,0.03439189189189189,good,99.5,742.7424324324325,good,99.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,8,30.46322533136966,good,91.3,86.13943536404162,good,90.5,16.095942857142855,good,94.1,37.40594285714286,good,94.1,33.024385714285714,good,94.1,13.743624454148472,good,92.3,0.7870613409415121,good,94.2,21.033081395348834,good,92.5,8.83828614008942,good,90.2,5.822639885222382,good,93.7,14.108407460545193,good,93.7,3.0627833572453373,good,93.7,0.9342368045649074,good,94.2,,insufficient,17.9,75.48087018544935,good,94.2,29.633858773181167,good,94.2,125.70222539229673,good,94.2,0.019943100995732575,good,94.5,744.2509415121255,good,94.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,9,25.515301542777,good,99.0,82.73052186177715,good,98.5,21.51322625698324,good,99.4,36.922220670391056,good,99.4,37.15805865921787,good,99.4,14.653762376237623,good,98.2,0.8288826815642458,good,99.4,19.38104964539007,good,97.9,13.901854951185493,good,99.6,2.256195804195804,good,99.3,17.465174825174824,good,99.3,2.880867132867133,good,99.3,0.8648884239888424,good,99.6,253.43400606980273,good,91.5,79.99326359832635,good,99.6,28.971945606694565,good,99.6,109.07679218967921,good,99.6,0.13510460251046025,good,99.6,744.0572765363129,good,99.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,10,46.01596866096866,good,94.4,109.42621169916436,good,96.5,12.367085020242913,good,99.6,32.6431713900135,good,99.6,27.43468286099865,good,99.6,11.533106382978724,good,94.8,0.7199730094466936,good,99.6,37.65391123439667,good,96.9,24.094358974358972,good,99.6,2.5480405405405406,good,99.5,23.631797297297297,good,99.5,12.721445945945945,good,99.5,0.7980094466936573,good,99.6,197.28391363022942,good,99.6,75.85334682860999,good,99.6,30.086410256410254,good,99.6,121.3072334682861,good,99.6,0.029257759784075573,good,99.6,746.7296356275305,good,99.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,11,51.90063271604939,good,90.0,88.28837175792506,good,96.4,6.454569444444443,good,100.0,20.520319888734353,good,99.9,16.165541666666666,good,100.0,18.552760563380282,good,98.6,0.651,good,100.0,28.376344537815125,good,99.2,38.81727272727272,good,99.3,1.8605277777777778,good,100.0,7.881013888888889,good,100.0,5.247055555555556,good,100.0,1.0074305555555556,good,100.0,134.80243055555556,good,100.0,76.42555555555556,good,100.0,27.869500000000002,good,100.0,95.74995833333334,good,100.0,0.0425,good,100.0,748.5357083333333,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2021,12,60.75681198910082,good,98.7,119.84994366197184,good,95.4,12.23356182795699,good,100.0,37.54940860215054,good,100.0,29.95391129032258,good,100.0,15.948642149929277,good,95.0,0.6527553763440861,good,100.0,13.595141700404858,good,99.6,35.32497829232995,good,92.9,2.942402159244264,good,99.6,10.442307692307692,good,99.6,12.319784075573548,good,99.6,0.7798857526881721,good,100.0,157.10575268817203,good,100.0,71.83530913978495,good,100.0,26.263958333333335,good,100.0,102.32685483870966,good,100.0,0.00016129032258064516,good,100.0,751.0650806451614,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,1,65.79638440860214,good,100.0,132.3228184281843,good,99.2,12.301774193548388,good,100.0,38.103077956989246,good,100.0,30.311787634408603,good,100.0,18.15462365591398,good,100.0,0.6222043010752688,good,100.0,11.84998646820027,good,99.3,27.07369631901841,good,87.6,3.456644204851752,good,99.7,11.179393530997306,good,99.7,2.2286118598382747,good,99.7,0.4421370967741936,good,100.0,169.7956182795699,good,100.0,76.02212365591399,good,100.0,25.67149865591398,good,100.0,118.25774193548386,good,100.0,0.009610215053763442,good,100.0,750.1937365591398,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,2,54.44642512077295,good,92.4,134.11469458987784,good,85.3,17.862424242424243,good,93.3,47.598738019169325,good,93.2,39.82610845295056,good,93.3,13.660502431118312,good,91.8,0.4751993620414674,good,93.3,12.176810897435898,good,92.9,30.6757552581262,good,77.8,1.1026837060702877,good,93.2,5.566789137380191,good,93.2,0.8785623003194889,good,93.2,0.4138755980861244,good,93.3,205.41379585326953,good,93.3,72.04043062200957,good,93.3,26.975813397129187,good,93.3,146.25207336523124,good,93.3,0.0,good,93.3,749.4607496012759,good,93.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,3,52.33359781121751,good,98.3,138.84303643724698,good,99.6,17.57221467391304,good,98.9,44.99748641304348,good,98.9,38.23994565217392,good,98.9,14.003542274052478,good,92.2,0.6184938941655359,good,99.1,11.521927536231884,good,92.7,20.51628164556962,good,84.9,0.5058434547908232,good,99.6,2.2761133603238863,good,99.6,0.4122941970310392,good,99.6,0.4498043184885289,good,99.6,228.78889338731446,good,99.6,71.61112010796221,good,99.6,29.556632928475032,good,99.6,145.644669365722,good,99.6,0.0,good,99.6,747.1948710990501,good,99.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,4,20.633387096774197,good,94.7,81.40848306332842,good,94.3,12.434887005649717,good,98.3,27.78888575458392,good,98.5,24.90211565585332,good,98.5,16.065930930930932,good,92.5,0.6405500705218617,good,98.5,12.818343195266273,good,93.9,18.787568,good,86.8,1.6519605077574049,good,98.5,6.427179125528912,good,98.5,1.1760648801128348,good,98.5,0.8384978843441467,good,98.5,236.13111424541611,good,98.5,74.51606488011284,good,98.5,31.095479548660084,good,98.5,140.51313117066292,good,98.5,0.0,good,98.5,745.7635119887165,good,98.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,5,32.675928792569664,good,86.8,94.36180834621328,good,87.0,10.608411764705881,good,91.4,25.976043276661514,good,87.0,21.765705882352943,good,91.4,13.419734789391574,good,86.2,0.21277941176470588,good,91.4,15.619528718703977,good,91.3,19.365155096011822,good,91.0,1.7832794117647057,good,91.4,8.897235294117648,good,91.4,1.474426470588235,good,91.4,0.8455506607929515,good,91.5,214.51945668135096,good,91.5,75.00603524229075,good,91.5,31.39089574155653,good,91.5,133.27242290748896,good,91.5,0.04452276064610866,good,91.5,742.406161764706,good,91.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,6,36.35452459016394,good,84.7,96.96165467625897,good,96.5,21.264591104734578,good,96.8,34.57948350071736,good,96.8,35.73106169296987,good,96.8,11.966219879518071,good,92.2,0.4477618364418939,good,96.8,18.120574712643677,good,96.7,8.849281609195403,good,96.7,2.7387948350071736,good,96.8,16.346786226685794,good,96.8,2.360846484935437,good,96.8,0.9627618364418937,good,96.8,257.8449928263989,good,96.8,77.64427546628407,good,96.8,30.179892395982787,good,96.8,117.40223816355811,good,96.8,0.033615494978479196,good,96.8,743.1723385939741,good,96.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,7,29.135480378890396,good,99.3,90.14987252124646,good,94.9,28.150352303523032,good,99.2,32.77279132791328,good,99.2,40.366395663956645,good,99.2,11.856234309623428,good,96.4,0.41420054200542006,good,99.2,15.445972789115645,good,98.8,5.532395128552097,good,99.3,2.6094316644113666,good,99.3,21.220405953991882,good,99.3,2.5106495263870094,good,99.3,1.0215290933694183,good,99.3,256.4552097428958,good,99.3,78.22231393775373,good,99.3,29.200027063599457,good,99.3,103.85607577807848,good,99.3,0.03706359945872801,good,99.3,741.8476995940459,good,99.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,8,29.521318977119783,good,99.9,95.36275204359674,good,98.7,24.807119784656795,good,99.9,31.053432032301483,good,99.9,36.7364064602961,good,99.9,10.046590909090908,good,94.6,0.39845430107526886,good,100.0,16.497604306864066,good,99.9,7.898542510121457,good,99.6,2.160851351351351,good,99.5,13.208635135135134,good,99.5,6.325554016620499,good,97.0,0.5364180107526881,good,100.0,255.98422043010754,good,100.0,76.46643817204301,good,100.0,29.573965053763438,good,100.0,110.08869623655913,good,100.0,0.01599462365591398,good,100.0,742.7643413978495,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,9,29.26351123595506,good,98.9,84.06406705539358,good,95.3,27.191724617524336,good,99.9,32.361293463143255,good,99.9,39.370250347705145,good,99.9,13.379725806451614,good,86.1,0.45965277777777774,good,100.0,17.13807531380753,good,99.6,16.578272980501392,good,99.7,2.5809916201117318,good,99.4,13.96336592178771,good,99.4,9.19672268907563,good,99.2,0.43369444444444444,good,100.0,246.63430555555558,good,100.0,77.83859722222222,good,100.0,29.31953472222222,good,100.0,110.89130555555555,good,100.0,0.028416666666666666,good,100.0,744.5573194444445,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,10,43.62113943028486,good,89.7,93.60795652173913,good,92.7,19.70902370990237,good,96.4,31.07500699300699,good,96.1,32.37836363636364,good,96.1,22.56302158273381,good,93.4,0.47943977591036413,good,96.0,18.805251396648046,good,96.2,24.05575630252101,good,96.0,2.0485855728429985,good,95.0,9.21994342291372,good,95.0,0.9542715700141444,good,95.0,0.4428898426323319,good,94.0,222.7768292682927,good,93.7,74.11441893830703,good,93.7,28.97625538020086,good,93.7,105.54207439198856,good,94.0,0.09066852367688022,good,96.5,747.4005602240896,good,96.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,11,70.845125,good,100.0,155.72389121338912,good,99.6,15.706230876216967,good,99.9,41.301500000000004,good,100.0,34.67278164116829,good,99.9,23.324083333333334,good,100.0,0.6195694444444445,good,100.0,18.10665730337079,good,98.9,28.436208333333333,good,100.0,2.727055555555556,good,100.0,10.349291666666666,good,100.0,1.2304583333333334,good,100.0,0.354375,good,100.0,213.75356944444445,good,100.0,68.42444444444445,good,100.0,27.480416666666663,good,100.0,101.94606944444445,good,100.0,0.009319444444444444,good,100.0,749.9496388888889,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2022,12,79.39601190476192,good,90.3,159.57125179856115,good,93.4,14.80533426183844,good,96.5,34.16241620111732,good,96.2,30.076267409470756,good,96.5,22.99923620933522,good,95.0,0.7173816155988858,good,96.5,23.871806722689076,good,96.0,22.803760445682453,good,96.5,2.780934449093445,good,96.4,9.69142259414226,good,96.4,0.7962482566248256,good,96.4,0.3278690807799443,good,96.5,218.04437325905292,good,96.5,74.31438718662952,good,96.5,26.63392757660167,good,96.5,96.73164345403899,good,96.5,0.005752089136490251,good,96.5,750.1867270194987,good,96.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2023,1,89.86124277456646,good,93.0,189.89412983425416,good,97.3,31.163889655172415,good,97.4,39.78692413793104,good,97.4,46.54024827586207,good,97.4,6.292790262172285,good,71.8,0.9102762430939226,good,97.3,30.68081379310345,good,97.4,16.570083333333336,good,96.8,3.8551933701657455,good,97.3,18.801381215469615,good,97.3,1.4208011049723754,good,97.3,0.29395862068965517,good,97.4,225.53867586206894,good,97.4,72.54233103448276,good,97.4,25.963979310344826,good,97.4,106.79211034482759,good,97.4,0.0015448275862068967,good,97.4,751.2919586206896,good,97.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2023,2,63.78568595041322,good,90.0,167.12017915309448,good,91.4,30.46243902439024,good,91.5,34.870390879478826,good,91.4,43.3169430894309,good,91.5,6.471954022988506,good,77.7,1.0116910569105693,good,91.5,19.659073170731705,good,91.5,14.119529220779219,good,91.7,3.086412337662338,good,91.7,14.756866883116883,good,91.7,0.9544642857142858,good,91.7,0.9978084415584417,good,91.7,249.94227272727272,good,91.7,74.55594155844156,good,91.7,26.964480519480517,good,91.7,112.14887987012987,good,91.7,0.0,good,91.7,750.3716233766235,good,91.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Visakhapatnam,Andhra Pradesh,Andhra Pradesh,2023,3,52.31309090909091,good,96.1,156.53942657342657,good,96.1,37.45546722454672,good,96.4,40.450613668061365,good,96.4,52.036122733612274,good,96.4,12.983386167146977,good,93.3,1.020208913649025,good,96.5,15.056513249651326,good,96.4,17.47616417910448,good,90.1,3.4244011142061286,good,96.5,15.436364902506966,good,96.5,1.1927019498607243,good,96.5,0.9933356545961002,good,96.5,254.19194986072424,good,96.5,69.99292479108635,good,96.5,27.9499860724234,good,96.5,125.29473537604456,good,96.5,0.016657381615598887,good,96.5,749.3669916434541,good,96.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
